Date,Academic_Year,Day_Type,Academic_Period,Week_Number,Semester,Is_Exam_Day,Exam_Type,Exam_Stress_Index,Is_Festival,Festival_Name,Festival_Category,Is_Long_Weekend,Expected_Occupancy_Percent,Cultural_Event,Special_Menu_Day,Institute_Notification_Sent,COVID_Restriction_Level
17/05/2022,2021-22,Weekday,Exam,20,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
18/05/2022,2021-22,Weekday,Exam,20,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
"May 19, 2022",2021-22,Weekday,Exam,20,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-05-20,2021-22,Weekday,Exam,20,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
"May 21, 2022",2021-22,Weekend,Exam,21,Even_Sem,True,End_Sem,8,False,,,False,63.7,,False,True,0
2022-05-22,2021-22,weekend,Exam,21,Even_Sem,True,End_Sem,8,False,,,False,63.7,,True,False,0
"May 23, 2022",2021-22,Weekday,Exam,21,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
2022-05-24,2021-22,Weekday,Exam,21,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-05-25,2021-22,Weekday,Exam,21,Even_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
2022-05-26,2021-22,Weekday,Post_Exam,21,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
"May 27, 2022",2021-22,Weekday,Post_Exam,21,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-05-28,2021-22,Weekend,Post_Exam,22,Even_Sem,False,,0,False,,,False,80.8,,False,False,0
"May 29, 2022",2021-22,Weekend,Post_Exam,22,Even_Sem,False,,0,False,,,False,80.8,,True,False,0
"May 30, 2022",2021-22,WKDAY,Post_Exam,22,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-05-31,2021-22,Weekday,Post_Exam,22,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-06-01,2021-22,Weekday,Vacation,22,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
02/06/2022,2021-22,Weekday,Vacation,22,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
03/06/2022,2021-22,Weekday,Vacation,22,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-06-04,2021-22,Weekend,Vacation,23,Summer_Break,False,,0,False,,,False,12.8,,False,True,0
05/06/2022,2021-22,Weekend,Vacation,23,Summer_Break,False,,0,False,,,False,12.8,,True,True,0
06/06/2022,2021-22,Weekday,Vacation,23,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
07/06/2022,2021-22,Weekday,Vacation,23,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
2022-06-08,2021-22,Weekday,Vacation,23,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-06-09,2021-22,Weekday,Vacation,23,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
2022-06-10,2021-22,Weekday,Vacation,23,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
11/06/2022,2021-22,Weekend,Vacation,24,Summer_Break,False,,0,False,,,False,12.8,,False,False,0
2022-06-12,2021-22,WEEKEND,Vacation,24,Summer_Break,False,,0,False,,,False,12.8,,True,False,0
2022-06-13,2021-22,Weekday,Vacation,24,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
14/06/2022,2021-22,Week Day,Vacation,24,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
"June 15, 2022",2021-22,Week Day,Vacation,24,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
2022-06-16,2021-22,Weekday,Vacation,24,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
17/06/2022,2021-22,Weekday,Vacation,24,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-06-18,2021-22,Weekend,Vacation,25,Summer_Break,False,,0,False,,,False,12.8,,False,True,0
2022-06-19,2021-22,Weekend,Vacation,25,Summer_Break,False,,0,False,,,False,12.8,,True,True,0
2022-06-20,2021-22,Weekday,Vacation,25,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-06-21,2021-22,Weekday,Vacation,25,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-06-22,2021-22,Weekday,Vacation,25,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
23/06/2022,2021-22,Week Day,Vacation,25,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
"June 24, 2022",2021-22,Weekday,Vacation,25,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-06-25,2021-22,Weekend,Vacation,26,Summer_Break,False,,0,False,,,False,12.8,Sports Meet,False,False,0
"June 26, 2022",2021-22,Weekend,Vacation,26,Summer_Break,False,,0,False,,,False,12.8,,True,True,0
2022-06-27,2021-22,Weekday,Vacation,26,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
2022-06-28,2021-22,Weekday,Vacation,26,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-06-29,2021-22,Weekday,Vacation,26,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
30/06/2022,2021-22,Weekday,Vacation,26,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
2022-07-01,2022-23,Weekday,Vacation,26,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
2022-07-02,2022-23,Weekend,Vacation,27,Odd_Sem,False,,0,False,,,False,12.8,,False,True,0
2022-07-03,2022-23,Weekend,Vacation,27,Odd_Sem,False,,0,False,,,False,12.8,,True,True,0
2022-07-04,2022-23,Weekday,Vacation,27,Odd_Sem,False,,0,False,,,False,15.0,,False,False,0
"July 05, 2022",2022-23,Weekday,Vacation,27,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
"July 06, 2022",2022-23,Weekday,Vacation,27,Odd_Sem,False,,0,False,,,False,15.0,,False,False,0
2022-07-07,2022-23,Weekday,Vacation,27,Odd_Sem,False,,0,False,,,False,15.0,,False,False,0
08/07/2022,2022-23,Weekday,Vacation,27,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
2022-07-09,2022-23,weekend,Vacation,28,Odd_Sem,False,,0,False,,,False,12.8,,False,True,0
2022-07-10,2022-23,Weekend,Vacation,28,Odd_Sem,False,,0,False,,,False,12.8,,True,False,0
2022-07-11,2022-23,Weekday,Vacation,28,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
2022-07-12,2022-23,WKDAY,Vacation,28,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
"July 13, 2022",2022-23,Weekday,Vacation,28,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
2022-07-14,2022-23,Weekday,Vacation,28,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
"July 15, 2022",2022-23,Weekday,Vacation,28,Odd_Sem,False,,0,False,,,False,15.0,,False,False,0
"July 16, 2022",2022-23,wknd,Vacation,29,Odd_Sem,False,,0,False,,,False,12.8,,False,False,0
2022-07-17,2022-23,Weekend,Vacation,29,Odd_Sem,False,,0,False,,,False,12.8,,True,True,0
2022-07-18,2022-23,Weekday,Vacation,29,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
2022-07-19,2022-23,Weekday,Vacation,29,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
2022-07-20,2022-23,Weekday,Vacation,29,Odd_Sem,False,,0,False,,,False,15.0,,False,False,0
2022-07-21,2022-23,Weekday,Vacation,29,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
2022-07-22,2022-23,Weekday,Vacation,29,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
2022-07-23,2022-23,Weekend,Vacation,30,Odd_Sem,False,,0,False,,,False,12.8,,False,False,0
2022-07-24,2022-23,Weekend,Vacation,30,Odd_Sem,False,,0,False,,,False,12.8,,True,True,0
2022-07-25,2022-23,Weekday,Vacation,30,Odd_Sem,False,,0,False,,,False,15.0,,False,False,0
2022-07-26,2022-23,Weekday,Vacation,30,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
"July 27, 2022",2022-23,Weekday,Vacation,30,Odd_Sem,False,,0,False,,,False,15.0,,False,True,0
28/07/2022,2022-23,Weekday,Vacation,30,Odd_Sem,False,,0,False,,,False,15.0,,False,False,0
"July 29, 2022",2022-23,Weekday,Vacation,30,Odd_Sem,False,,0,False,,,False,15.0,,False,False,0
"July 30, 2022",2022-23,wknd,Vacation,31,Odd_Sem,False,,0,False,,,False,12.8,,False,False,0
31/07/2022,2022-23,Weekend,Vacation,31,Odd_Sem,False,,0,False,,,False,12.8,,True,True,0
01/08/2022,2022-23,Weekday,Regular,31,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"August 02, 2022",2022-23,Weekday,Regular,31,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-08-03,2022-23,Weekday,Regular,31,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-08-04,2022-23,Weekday,Regular,31,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
05/08/2022,2022-23,Weekday,Regular,31,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"August 06, 2022",2022-23,Weekend,Regular,32,Odd_Sem,False,,0,False,,,False,80.8,,False,True,0
2022-08-07,2022-23,Weekend,Regular,32,Odd_Sem,False,,0,False,,,False,80.8,,True,False,0
2022-08-08,2022-23,Weekday,Regular,32,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"August 09, 2022",2022-23,Weekday,Regular,32,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-08-10,2022-23,Weekday,Regular,32,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-08-11,2022-23,Weekday,Regular,32,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-08-12,2022-23,weekday,Regular,32,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-08-13,2022-23,Weekend,Regular,33,Odd_Sem,False,,0,False,,,False,80.8,,False,False,0
2022-08-14,2022-23,Weekend,Regular,33,Odd_Sem,False,,0,False,,,False,80.8,,True,False,0
"August 15, 2022",2022-23,Weekday,Regular,33,Odd_Sem,False,,0,True,Independence Day,National,False,61.7,,True,True,0
"August 16, 2022",2022-23,Weekday,Regular,33,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-08-17,2022-23,Weekday,Regular,33,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
18/08/2022,2022-23,Weekday,Regular,33,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-08-19,2022-23,Weekday,Regular,33,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
20/08/2022,2022-23,weekend,Regular,34,Odd_Sem,False,,0,False,,,False,80.8,,False,True,0
"August 21, 2022",2022-23,Weekend,Regular,34,Odd_Sem,False,,0,False,,,False,80.8,,True,True,0
"August 22, 2022",2022-23,Weekday,Regular,34,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-08-23,2022-23,Weekday,Regular,34,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-08-24,2022-23,Weekday,Regular,34,Odd_Sem,False,,0,False,,,False,95.0,Tech Symposium,False,False,0
2022-08-25,2022-23,Weekday,Regular,34,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
26/08/2022,2022-23,Weekday,Regular,34,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-08-27,2022-23,Weekend,Regular,35,Odd_Sem,False,,0,False,,,False,80.8,,False,True,0
"August 28, 2022",2022-23,Weekend,Regular,35,Odd_Sem,False,,0,False,,,False,80.8,,True,True,0
2022-08-29,2022-23,Weekday,Regular,35,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
30/08/2022,2022-23,Weekday,Regular,35,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-08-31,2022-23,Weekday,Regular,35,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
01/09/2022,2022-23,Weekday,Regular,35,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-09-02,2022-23,WKDAY,Regular,35,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-09-03,2022-23,Weekend,Regular,36,Odd_Sem,False,,0,False,,,False,80.8,,False,False,0
"September 04, 2022",2022-23,wknd,Regular,36,Odd_Sem,False,,0,False,,,False,80.8,,True,True,0
05/09/2022,2022-23,Weekday,Regular,36,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-09-06,2022-23,Weekday,Regular,36,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-09-07,2022-23,weekday,Regular,36,Odd_Sem,False,,0,True,Onam,Regional,False,61.7,,True,False,0
2022-09-08,2022-23,Weekday,Regular,36,Odd_Sem,False,,0,True,Onam,Regional,False,61.7,,True,False,0
2022-09-09,2022-23,Weekday,Regular,36,Odd_Sem,False,,0,True,Onam,Regional,False,61.7,,True,True,0
2022-09-10,2022-23,wknd,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,True,44.6,,False,True,0
2022-09-11,2022-23,Weekend,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,63.7,,True,False,0
2022-09-12,2022-23,Week Day,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,75.0,,False,False,0
13/09/2022,2022-23,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,75.0,,False,False,0
"September 14, 2022",2022-23,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,75.0,,False,False,0
15/09/2022,2022-23,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,75.0,,False,False,0
2022-09-16,2022-23,Weekday,Exam,37,Odd_Sem,True,Mid_Sem,5,False,,,False,75.0,,False,True,0
17/09/2022,2022-23,Weekend,Exam,38,Odd_Sem,True,Mid_Sem,5,False,,,False,63.7,,False,False,0
2022-09-18,2022-23,Weekend,Exam,38,Odd_Sem,True,Mid_Sem,5,False,,,False,63.7,,True,False,0
2022-09-19,2022-23,Weekday,Exam,38,Odd_Sem,True,Mid_Sem,5,False,,,False,75.0,,False,True,0
2022-09-20,2022-23,Weekday,Exam,38,Odd_Sem,True,Mid_Sem,5,False,,,False,75.0,,False,True,0
2022-09-21,2022-23,Weekday,Regular,38,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-09-22,2022-23,weekday,Regular,38,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
23/09/2022,2022-23,Weekday,Regular,38,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-09-24,2022-23,WEEKEND,Regular,39,Odd_Sem,False,,0,False,,,False,80.8,,False,True,0
2022-09-25,2022-23,Weekend,Regular,39,Odd_Sem,False,,0,False,,,False,80.8,,True,True,0
2022-09-26,2022-23,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-09-27,2022-23,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"September 28, 2022",2022-23,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-09-29,2022-23,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-09-30,2022-23,Weekday,Regular,39,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"October 01, 2022",2022-23,Weekend,Regular,40,Odd_Sem,False,,0,False,,,False,80.8,,False,True,0
2022-10-02,2022-23,Weekend,Regular,40,Odd_Sem,False,,0,True,Gandhi Jayanti,National,True,36.7,,True,True,0
03/10/2022,2022-23,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-10-04,2022-23,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-10-05,2022-23,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-10-06,2022-23,WKDAY,Regular,40,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-10-07,2022-23,Weekday,Regular,40,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-10-08,2022-23,Weekend,Regular,41,Odd_Sem,False,,0,False,,,False,80.8,,False,True,0
09/10/2022,2022-23,Weekend,Regular,41,Odd_Sem,False,,0,False,,,False,80.8,,True,True,0
2022-10-10,2022-23,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-10-11,2022-23,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
12/10/2022,2022-23,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"October 13, 2022",2022-23,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-10-14,2022-23,Weekday,Regular,41,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"October 15, 2022",2022-23,Weekend,Regular,42,Odd_Sem,False,,0,False,,,False,80.8,,False,False,0
"October 16, 2022",2022-23,Weekend,Regular,42,Odd_Sem,False,,0,False,,,False,80.8,,True,False,0
"October 17, 2022",2022-23,Weekday,Regular,42,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"October 18, 2022",2022-23,Weekday,Regular,42,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"October 19, 2022",2022-23,Weekday,Regular,42,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
20/10/2022,2022-23,Weekday,Pre_Exam,42,Odd_Sem,False,,4,False,,,False,85.0,,False,True,0
21/10/2022,2022-23,Weekday,Pre_Exam,42,Odd_Sem,False,,4,False,,,False,85.0,,False,True,0
2022-10-22,2022-23,Weekend,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,72.2,,False,True,0
2022-10-23,2022-23,Weekend,Pre_Exam,43,Odd_Sem,False,,4,True,Diwali,Religious,True,32.9,Annual Day,True,True,0
2022-10-24,2022-23,Weekday,Pre_Exam,43,Odd_Sem,False,,4,True,Diwali,Religious,False,55.2,,True,False,0
2022-10-25,2022-23,Weekday,Pre_Exam,43,Odd_Sem,False,,4,True,Diwali,Religious,False,55.2,,True,False,0
26/10/2022,2022-23,Weekday,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,85.0,,False,True,0
2022-10-27,2022-23,Weekday,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,85.0,,False,True,0
28/10/2022,2022-23,Weekday,Pre_Exam,43,Odd_Sem,False,,4,False,,,False,85.0,,False,True,0
"October 29, 2022",2022-23,Weekend,Pre_Exam,44,Odd_Sem,False,,4,False,,,False,72.2,,False,True,0
30/10/2022,2022-23,Weekend,Pre_Exam,44,Odd_Sem,False,,4,False,,,False,72.2,,True,False,0
31/10/2022,2022-23,Weekday,Pre_Exam,44,Odd_Sem,False,,4,False,,,False,85.0,,False,True,0
2022-11-01,2022-23,Weekday,Regular,44,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-11-02,2022-23,Weekday,Regular,44,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
03/11/2022,2022-23,Weekday,Regular,44,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-11-04,2022-23,Weekday,Regular,44,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
2022-11-05,2022-23,Weekend,Regular,45,Odd_Sem,False,,0,False,,,False,80.8,,False,True,0
2022-11-06,2022-23,Weekend,Regular,45,Odd_Sem,False,,0,False,,,False,80.8,,True,False,0
2022-11-07,2022-23,Weekday,Regular,45,Odd_Sem,False,,0,False,,,False,95.0,,False,False,0
08/11/2022,2022-23,Weekday,Regular,45,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
"November 09, 2022",2022-23,Weekday,Regular,45,Odd_Sem,False,,0,False,,,False,95.0,,False,True,0
2022-11-10,2022-23,Weekday,Exam,45,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
2022-11-11,2022-23,Week Day,Exam,45,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-11-12,2022-23,WEEKEND,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,63.7,,False,False,0
13/11/2022,2022-23,Weekend,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,63.7,,True,True,0
2022-11-14,2022-23,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
"November 15, 2022",2022-23,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
2022-11-16,2022-23,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-11-17,2022-23,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
2022-11-18,2022-23,Weekday,Exam,46,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
"November 19, 2022",2022-23,Weekend,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,63.7,,False,True,0
2022-11-20,2022-23,Weekend,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,63.7,,True,True,0
2022-11-21,2022-23,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-11-22,2022-23,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-11-23,2022-23,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
2022-11-24,2022-23,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-11-25,2022-23,Weekday,Exam,47,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,False,0
2022-11-26,2022-23,Weekend,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,63.7,,False,False,0
2022-11-27,2022-23,Weekend,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,63.7,,True,True,0
2022-11-28,2022-23,Weekday,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
"November 29, 2022",2022-23,Weekday,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
2022-11-30,2022-23,Weekday,Exam,48,Odd_Sem,True,End_Sem,8,False,,,False,75.0,,False,True,0
01/12/2022,2022-23,Weekday,Post_Exam,48,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
2022-12-02,2022-23,weekday,Post_Exam,48,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
03/12/2022,2022-23,Weekend,Post_Exam,49,Summer_Break,False,,0,False,,,False,80.8,,False,True,0
2022-12-04,2022-23,Weekend,Post_Exam,49,Summer_Break,False,,0,False,,,False,80.8,,True,True,0
"December 05, 2022",2022-23,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,95.0,,False,False,0
"December 06, 2022",2022-23,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
2022-12-07,2022-23,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
2022-12-08,2022-23,Weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
"December 09, 2022",2022-23,weekday,Post_Exam,49,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
2022-12-10,2022-23,Weekend,Post_Exam,50,Summer_Break,False,,0,False,,,False,80.8,,False,True,0
"December 11, 2022",2022-23,Weekend,Post_Exam,50,Summer_Break,False,,0,False,,,False,80.8,,True,True,0
2022-12-12,2022-23,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
2022-12-13,2022-23,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
"December 14, 2022",2022-23,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,95.0,,False,False,0
"December 15, 2022",2022-23,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
"December 16, 2022",2022-23,Weekday,Post_Exam,50,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
2022-12-17,2022-23,wknd,Post_Exam,51,Summer_Break,False,,0,False,,,False,80.8,,False,True,0
18/12/2022,2022-23,Weekend,Post_Exam,51,Summer_Break,False,,0,False,,,False,80.8,,True,True,0
2022-12-19,2022-23,Weekday,Post_Exam,51,Summer_Break,False,,0,False,,,False,95.0,,False,True,0
20/12/2022,2022-23,Weekday,Vacation,51,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
21/12/2022,2022-23,Weekday,Vacation,51,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-12-22,2022-23,Weekday,Vacation,51,Summer_Break,False,,0,False,,,False,15.0,Cultural Fest,False,False,0
2022-12-23,2022-23,Weekday,Vacation,51,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-12-24,2022-23,Weekend,Vacation,52,Summer_Break,False,,0,False,,,False,12.8,,False,False,0
"December 25, 2022",2022-23,Weekend,Vacation,52,Summer_Break,False,,0,True,Christmas,Religious,True,5.8,,True,True,0
26/12/2022,2022-23,Weekday,Vacation,52,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
27/12/2022,2022-23,Weekday,Vacation,52,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
2022-12-28,2022-23,Weekday,Vacation,52,Summer_Break,False,,0,False,,,False,15.0,,False,False,0
"December 29, 2022",2022-23,weekday,Vacation,52,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
30/12/2022,2022-23,Weekday,Vacation,52,Summer_Break,False,,0,False,,,False,15.0,,False,True,0
31/12/2022,2022-23,Weekend,Vacation,53,Summer_Break,False,,0,False,,,False,12.8,,False,True,0
01/01/2023,2022-23,Weekend,Orientation,1,Even_Sem,False,,0,False,,,False,80.8,,True,True,0
02/01/2023,2022-23,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2023-01-03,2022-23,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
2023-01-04,2022-23,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
05/01/2023,2022-23,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
06/01/2023,2022-23,Weekday,Orientation,1,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2023-01-07,2022-23,WEEKEND,Orientation,1,Even_Sem,False,,0,False,,,False,80.8,,False,False,0
08/01/2023,2022-23,Weekend,Orientation,2,Even_Sem,False,,0,False,,,False,80.8,,True,True,0
09/01/2023,2022-23,Weekday,Orientation,2,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
2023-01-10,2022-23,Weekday,Orientation,2,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
2023-01-11,2022-23,Weekday,Regular,2,Even_Sem,False,,0,False,,,False,95.0,,False,False,0
2023-01-12,2022-23,Weekday,Regular,2,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2023-01-13,2022-23,Weekday,Regular,2,Even_Sem,False,,0,True,Pongal,Regional,False,61.7,,True,True,0
14/01/2023,2022-23,Weekend,Regular,2,Even_Sem,False,,0,True,Pongal,Regional,True,36.7,,True,True,0
2023-01-15,2022-23,WEEKEND,Regular,3,Even_Sem,False,,0,True,Pongal,Regional,True,36.7,,True,True,0
2023-01-16,2022-23,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2023-01-17,2022-23,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
18/01/2023,2022-23,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2023-01-19,2022-23,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
"January 20, 2023",2022-23,Weekday,Regular,3,Even_Sem,False,,0,False,,,False,95.0,,False,True,0
2023-01-21,2022-23,Weekend,Regular,3,Even_Sem,False,,0,False,,,False,80.8,,False,True,0
2023-01-22,2022-23,Weekend,Regular,4,Even_Sem,False,,0,False,,,False,80.8,,True,True,0
