Feedback_ID,Date,Student_ID,Mess_Hall_ID,Meal_Type,Menu_Item,Food_Type_Rated,Taste_Rating,Freshness_Rating,Hygiene_Rating,Quantity_Adequate,Temperature_Appropriate,Smell_Rating,Overall_Rating,Cross_Contamination_Complaint,Would_Eat_Again,Would_Prefer_Veg_Alternative,Portion_Size_Feedback,Comments,Survey_Channel,Submission_Timestamp
FB-0022525,23/05/2023,S3711,MH_B,Lunch,Paneer Curry,Veg,2,2,4,2,5.0,5.0,2.0,False,False,,Too_Little,,App,2023-05-23 14:18
FB-0022526,"May 23, 2023",S2725,MH_B,Lunch,Boiled Eggs,Egg,4,3,4,1,5.0,2.0,5.0,False,False,,Too_Little,,In_Person,2023-05-23 12:51
FB-0022527,2023-05-23,S2725,MH_B,Lunch,Chicken Soup,Non_Veg,1,4,4,1,2.0,2.0,1.0,False,True,,Just_Right,excellent,In_Person,2023-05-23 12:37
FB-0022528,23/05/2023,S2813,MH_B,Snacks,Poha,Veg,5,2,2,2,2.0,5.0,2.0,False,False,,Too_Little,,QR_Code,2023-05-23 18:49
FB-0022529,2023-05-23,S2813,MH_B,Snacks,Upma,Veg,4,5,5,2,5.0,2.0,4.0,False,True,,Just_Right,,App,2023-05-23 18:41
FB-0022530,2023-05-23,S2580,MH_B,Lunch,Rajma Rice,Veg,5,4,2,5,4.0,1.0,1.0,False,False,,Too_Little,too oily,QR_Code,2023-05-23 13:56
FB-0022531,2023-05-23,S2580,MH_B,Lunch,Khichdi,Veg,2,3,4,2,4.0,3.0,4.0,False,False,,,,QR_Code,2023-05-23 12:40
FB-0022532,2023-05-23,S2580,MH_B,Lunch,Kadhi Pakoda,Veg,4,4,4,4,1.0,2.0,,False,True,,Too_Little,,In_Person,2023-05-23 14:50
FB-0022533,2023-05-23,S1600,MH_B,Lunch,Aloo Dum,Veg,4,4,5,2,1.0,1.0,2.0,False,True,,,no salt,QR_Code,2023-05-23 12:46
FB-0022534,23/05/2023,S1600,MH_B,Lunch,Boiled Eggs,Egg,4,4,3,1,4.0,3.0,,False,True,,Just_Right,too oily,In_Person,2023-05-23 13:07
FB-0022535,23/05/2023,S2603,MH_B,Breakfast,Aloo Paratha,Veg,4,5,4,3,4.0,5.0,2.0,False,True,,Just_Right,,QR_Code,2023-05-23 07:31
FB-0022536,2023-05-23,S2603,MH_B,Breakfast,Bread-Omelette,Egg,5,4,4,2,2.0,3.0,4.0,False,False,,Too_Little,bland,QR_Code,2023-05-23 07:59
FB-0022537,2023-05-23,,MH_B,Breakfast,Idli-Sambar,Veg,4,3,1,2,3.0,4.0,2.0,False,True,,,,QR_Code,2023-05-23 08:05
FB-0022538,2023-05-23,S3542,MH_B,Breakfast,Samosa,Veg,3,2,2,2,3.0,5.0,2.0,True,False,,Just_Right,bland,QR_Code,2023-05-23 08:30
FB-0022539,2023-05-23,S1345,MH_B,Snacks,Fruit Plate,Vegan,2,1,5,1,4.0,1.0,5.0,False,False,,Just_Right,,QR_Code,2023-05-23 18:07
FB-0022540,23/05/2023,S1345,MH_B,Snacks,Dosa,Veg,2,2,2,3,2.0,1.0,5.0,False,False,,,cold,App,2023-05-23 17:33
FB-0022541,23/05/2023,S3303,MH_B,Lunch,Chicken Masala,Non_Veg,2,3,3,1,1.0,1.0,2.0,False,False,,Just_Right,,QR_Code,2023-05-23 14:16
FB-0022542,2023-05-23,S3303,MH_B,Lunch,Chicken Soup,Non_Veg,1,4,5,2,4.0,2.0,4.0,False,False,,Too_Little,cross-contamination,QR_Code,2023-05-23 12:31
FB-0022543,2023-05-23,S3303,MH_B,Lunch,Keema Matar,Non_Veg,1,2,4,4,5.0,1.0,1.0,False,False,False,Just_Right,,QR_Code,2023-05-23 12:48
FB-0022544,"May 23, 2023",S3626,MH_B,Lunch,Chole Bhature,Veg,5,4,4,1,5.0,3.0,5.0,False,False,,Just_Right,,QR_Code,2023-05-23 14:23
FB-0022545,2023-05-23,S3626,MH_B,Lunch,Jain Dal,Jain,2,4,4,2,1.0,5.0,3.0,False,False,,Too_Little,,App,2023-05-23 13:26
FB-0022546,23/05/2023,S3626,MH_B,Lunch,Chicken Masala,Non_Veg,5,3,4,1,3.0,5.0,4.0,False,False,,,,App,2023-05-23 13:28
FB-0022547,2023-05-23,S3783,MH_B,Dinner,Khichdi,Veg,4,1,3,4,1.0,1.0,2.0,False,True,,,,In_Person,2023-05-23 21:19
FB-0022548,2023-05-23,S3783,MH_B,Dinner,Egg Fried Rice,Egg,5,3,4,1,2.0,4.0,5.0,False,False,,,,QR_Code,2023-05-23 20:08
FB-0022549,23/05/2023,,MH_B,Dinner,Dal Fry,Veg,4,1,4,2,1.0,3.0,4.0,False,True,,,,In_Person,2023-05-23 20:27
FB-0022550,"May 23, 2023",S2761,MH_B,Lunch,Egg Bhurji,Egg,4,5,1,1,5.0,1.0,4.0,False,False,,Too_Little,,In_Person,2023-05-23 13:32
FB-0022551,23/05/2023,S2761,MH_B,Lunch,Chole Bhature,Veg,5,2,4,4,5.0,1.0,1.0,False,True,,,,App,2023-07-07 03:10
FB-0022552,2023-05-23,S5018,MH_B,Breakfast,Samosa,Veg,4,5,4,2,5.0,2.0,3.0,False,True,,,excellent,In_Person,2023-05-23 09:27
FB-0022553,23/05/2023,S2424,MH_B,Breakfast,Boiled Eggs,Egg,5,3,4,2,5.0,2.0,4.0,False,True,,,cold,QR_Code,2023-05-23 08:41
FB-0022554,2023-05-23,S2424,MH_B,Breakfast,Coffee,Veg,3,1,4,4,5.0,4.0,2.0,False,False,,,,In_Person,2023-05-23 08:02
FB-0022555,"May 23, 2023",S3405,MH_B,Lunch,Palak Paneer,Veg,1,2,4,1,3.0,2.0,4.0,False,False,,,,App,2023-05-23 14:22
FB-0022556,2023-05-23,S3405,MH_B,Lunch,Kadhi Pakoda,Veg,2,3,1,2,2.0,4.0,5.0,False,False,,Just_Right,bland,QR_Code,2023-05-23 14:23
FB-0022557,2023-05-23,S2853,MH_B,Lunch,Jain Sabzi,Jain,2,1,4,2,5.0,5.0,2.0,False,False,,,,QR_Code,2023-05-23 14:15
FB-0022558,2023-05-23,S2853,MH_B,Lunch,Egg Fried Rice,Egg,1,3,2,1,4.0,3.0,4.0,False,False,,,stale,App,2023-05-23 14:23
FB-0022559,23/05/2023,S2853,MH_B,Lunch,Aloo Gobi,Veg,2,4,2,5,2.0,3.0,4.0,False,False,,,bland,In_Person,2023-05-23 12:33
FB-0022560,2023-05-23,S1561,MH_B,Breakfast,Cornflakes,Veg,2,2,4,5,2.0,5.0,4.0,False,False,,Just_Right,,In_Person,2023-05-23 09:13
FB-0022561,2023-05-23,S1561,MH_B,Breakfast,Puri-Sabzi,Veg,2,4,5,4,1.0,3.0,2.0,False,False,,Too_Little,,QR_Code,2023-05-23 09:18
FB-0022562,23/05/2023,S1561,MH_B,Breakfast,Upma,Veg,2,4,5,2,5.0,3.0,,False,True,,Just_Right,,In_Person,2023-05-23 07:09
FB-0022563,23/05/2023,,MH_B,Dinner,Jain Dal,Jain,4,2,3,4,1.0,1.0,4.0,False,True,,Just_Right,too oily,QR_Code,2023-05-23 21:44
FB-0022564,"May 23, 2023",S1197,MH_B,Dinner,Egg Curry,Egg,5,2,5,4,4.0,5.0,1.0,False,True,,Too_Little,,QR_Code,2023-05-23 21:12
FB-0022565,2023-05-23,S1197,MH_B,Dinner,Roti-Sabzi,Veg,2,2,3,4,4.0,3.0,4.0,False,False,,Just_Right,,App,2023-05-23 21:10
FB-0022566,2023-05-23,S1283,MH_B,Breakfast,Fruit Plate,Vegan,1,4,4,4,1.0,4.0,3.0,False,False,,Just_Right,,In_Person,2023-05-23 07:52
FB-0022567,2023-05-23,S1283,MH_B,Breakfast,Rava Idli,Veg,4,3,3,2,5.0,4.0,5.0,False,True,,Just_Right,not fresh,QR_Code,2023-05-23 07:09
FB-0022568,2023-05-23,S3433,MH_B,Snacks,Samosa,Veg,4,4,5,3,5.0,3.0,5.0,False,True,,Too_Much,very tasty,In_Person,2023-05-23 18:29
FB-0022569,23/05/2023,S3433,MH_B,Snacks,Boiled Eggs,Egg,4,3,3,1,1.0,3.0,4.0,False,False,,Too_Little,,QR_Code,2023-05-23 17:42
FB-0022570,"May 23, 2023",S3433,MH_B,Snacks,Bhel Puri,Veg,4,3,3,2,2.0,2.0,5.0,False,True,,Just_Right,,QR_Code,2023-05-23 18:27
FB-0022571,"May 23, 2023",,MH_B,Dinner,Prawn Masala,Non_Veg,5,4,3,4,1.0,3.0,3.0,False,False,,Just_Right,,QR_Code,2023-05-23 20:14
FB-0022572,2023-05-23,S3374,MH_B,Dinner,Dal Tadka,Veg,2,3,3,3,3.0,2.0,4.0,False,False,,Just_Right,not fresh,App,2023-05-23 20:24
FB-0022573,"May 23, 2023",S2784,MH_B,Lunch,Mutton Curry,Non_Veg,2,5,5,5,1.0,2.0,2.0,False,False,True,Too_Little,,In_Person,2023-05-23 14:31
FB-0022574,2023-05-23,,MH_B,Lunch,Bisi Bele Bath,Veg,4,4,4,4,3.0,2.0,,False,True,,,,In_Person,2023-05-23 13:12
FB-0022575,2023-05-23,S2701,MH_B,Dinner,Bisi Bele Bath,Veg,2,3,5,5,3.0,2.0,3.0,False,False,,Just_Right,not fresh,QR_Code,2023-05-23 20:02
FB-0022576,23/05/2023,S2701,MH_B,Dinner,Egg Bhurji,Egg,1,3,5,4,5.0,4.0,4.0,False,False,,Just_Right,,QR_Code,2023-05-23 20:51
FB-0022577,"May 23, 2023",S2701,MH_B,Dinner,Khichdi,Veg,2,2,2,5,4.0,4.0,4.0,False,False,,,,App,2023-05-23 20:01
FB-0022578,2023-05-23,S3483,MH_B,Dinner,Chicken Biryani,Non_Veg,2,3,4,1,4.0,1.0,4.0,False,False,,Just_Right,,QR_Code,2023-05-23 21:59
FB-0022579,2023-05-23,S3483,MH_B,Dinner,Roti-Sabzi,Veg,4,4,3,4,2.0,2.0,,False,False,,Just_Right,,QR_Code,2023-05-23 22:20
FB-0022580,2023-05-23,S3483,MH_B,Dinner,Egg Bhurji,Egg,1,1,4,3,5.0,2.0,2.0,False,True,,Just_Right,too oily,QR_Code,2023-05-23 21:18
FB-0022581,23/05/2023,S1107,MH_B,Snacks,Bhel Puri,Veg,5,2,5,4,5.0,2.0,4.0,False,True,,Just_Right,,QR_Code,2023-05-23 17:41
FB-0022582,2023-05-23,S1107,MH_B,Snacks,Coffee,Veg,2,4,5,5,3.0,2.0,4.0,False,True,,Too_Much,not fresh,App,2023-05-23 17:22
FB-0022583,2023-05-23,S1107,MH_B,Snacks,Poha,Veg,4,1,4,5,4.0,1.0,2.0,False,True,,Too_Little,excellent,QR_Code,2023-05-23 18:14
FB-0022584,23/05/2023,S1452,MH_B,Snacks,Samosa,Veg,3,4,4,2,1.0,4.0,4.0,False,False,,Just_Right,not fresh,In_Person,2023-05-23 17:19
FB-0022585,2023-05-23,S1452,MH_B,Snacks,Idli-Sambar,Veg,4,1,5,5,5.0,4.0,4.0,False,True,,Just_Right,cross-contamination,QR_Code,2023-05-23 18:57
FB-0022586,"May 23, 2023",S1195,MH_B,Breakfast,Rava Idli,Veg,4,4,5,2,5.0,5.0,4.0,False,True,,Too_Much,stale,App,2023-05-23 07:56
FB-0022587,23/05/2023,S1195,MH_B,Breakfast,Aloo Paratha,Veg,3,4,4,4,5.0,2.0,5.0,False,False,,Just_Right,,QR_Code,2023-05-23 07:04
FB-0022588,2023-05-23,S1195,MH_B,Breakfast,Egg Curry,Egg,5,4,3,2,2.0,3.0,2.0,False,True,,Just_Right,very tasty,QR_Code,2023-05-23 07:02
FB-0022589,2023-05-23,S3220,MH_B,Lunch,Bread-Omelette,Egg,2,4,3,1,3.0,3.0,4.0,False,False,,Just_Right,excellent,QR_Code,2023-05-23 14:12
FB-0022590,2023-05-23,S3220,MH_B,Lunch,Dosa,Veg,4,2,4,4,1.0,1.0,2.0,False,True,,Too_Little,,QR_Code,2023-05-23 14:25
FB-0022591,2023-05-23,S3724,MH_B,Snacks,Poha,Veg,4,2,2,4,1.0,2.0,4.0,True,True,,,stale,QR_Code,2023-05-23 18:02
FB-0022592,2023-05-23,S3724,MH_B,Snacks,Tea,Veg,1,3,5,4,4.0,1.0,4.0,False,True,,,,In_Person,2023-05-23 18:25
FB-0022593,"May 23, 2023",S3534,MH_B,Lunch,Chicken Masala,Non_Veg,1,3,3,3,5.0,1.0,1.0,False,True,,Just_Right,,QR_Code,2023-05-23 14:16
FB-0022594,"May 23, 2023",,MH_B,Lunch,Aloo Gobi,Veg,5,3,5,5,3.0,4.0,2.0,False,False,,Just_Right,,In_Person,2023-06-22 03:23
FB-0022595,2023-05-23,S3534,MH_B,Lunch,Jain Sabzi,Jain,2,4,3,5,2.0,2.0,4.0,False,False,,Too_Little,undercooked,QR_Code,2023-05-23 14:54
FB-0022596,23/05/2023,S1120,MH_B,Lunch,Dal Fry,Veg,4,4,1,1,3.0,3.0,5.0,True,True,,Just_Right,no salt,QR_Code,2023-05-23 14:05
FB-0022597,2023-05-23,S1120,MH_B,Lunch,Chicken Biryani,Non_Veg,1,4,2,5,4.0,2.0,3.0,False,True,True,Just_Right,stale,QR_Code,2023-05-23 13:08
FB-0022598,2023-05-23,S1405,MH_B,Breakfast,Tea,Veg,5,5,3,5,3.0,5.0,2.0,False,True,,Just_Right,,In_Person,2023-05-23 07:15
FB-0022599,2023-05-23,S1405,MH_B,Breakfast,Egg Fried Rice,Egg,4,4,3,4,5.0,2.0,1.0,False,False,,Just_Right,,App,2023-05-23 08:44
FB-0022600,2023-05-23,S1527,MH_B,Lunch,Jain Sabzi,Jain,5,3,1,2,1.0,5.0,1.0,False,True,,Just_Right,,QR_Code,2023-05-23 13:17
FB-0022601,2023-05-23,S1527,MH_B,Lunch,Fish Fry,Non_Veg,3,1,5,5,4.0,2.0,5.0,False,True,,Just_Right,excellent,QR_Code,2023-05-23 14:19
FB-0022602,2023-05-23,S3297,MH_B,Snacks,Coffee,Veg,1,4,1,4,3.0,2.0,4.0,False,False,,Too_Much,,App,2023-05-23 18:56
FB-0022603,2023-05-23,S3297,MH_B,Snacks,Bread-Butter,Veg,4,2,4,4,4.0,5.0,2.0,False,False,,Just_Right,cold,QR_Code,2023-05-23 17:19
FB-0022604,2023-05-23,S3406,MH_B,Dinner,Palak Paneer,Veg,4,3,5,4,5.0,1.0,4.0,False,True,,Just_Right,,App,2023-05-23 20:24
FB-0022605,2023-05-23,S3406,MH_B,Dinner,Aloo Gobi,Veg,4,3,3,4,1.0,5.0,2.0,False,True,,Too_Little,,QR_Code,2023-05-23 21:42
FB-0022606,2023-05-23,S3516,MH_B,Dinner,Egg Curry,Egg,4,3,1,4,4.0,1.0,2.0,True,False,,Just_Right,,In_Person,2023-05-23 21:29
FB-0022607,23/05/2023,S3516,MH_B,Dinner,Paneer Curry,Veg,2,2,3,5,1.0,5.0,2.0,False,False,,Just_Right,,QR_Code,2023-05-23 20:42
FB-0022608,2023-05-23,S3516,MH_B,Dinner,Dal Tadka,Veg,4,3,3,3,2.0,3.0,3.0,False,False,,Just_Right,,QR_Code,2023-05-23 22:04
FB-0022609,2023-05-23,S2912,MH_B,Dinner,Chicken Soup,Non_Veg,1,3,5,2,5.0,1.0,4.0,False,False,True,Just_Right,,App,2023-05-23 21:45
FB-0022610,2023-05-23,,MH_B,Dinner,Dal Fry,Veg,2,1,3,4,4.0,4.0,1.0,False,False,,Just_Right,stale,QR_Code,2023-05-23 20:25
FB-0022611,2023-05-23,S3572,MH_B,Snacks,Puri-Sabzi,Veg,4,4,5,1,1.0,2.0,1.0,False,False,,Just_Right,too oily,App,2023-05-23 18:27
FB-0022612,2023-05-23,S3572,MH_B,Snacks,Samosa,Veg,5,4,2,4,3.0,3.0,2.0,False,True,,Too_Little,,QR_Code,2023-05-23 18:41
FB-0022613,2023-05-23,S3572,MH_B,Snacks,Boiled Eggs,Egg,1,1,4,4,2.0,4.0,4.0,False,False,,Just_Right,,QR_Code,2023-05-23 17:36
FB-0022614,2023-05-23,S1438,MH_B,Breakfast,Coffee,Veg,4,4,2,4,2.0,4.0,1.0,True,True,,Just_Right,,App,2023-05-23 09:24
FB-0022615,2023-05-23,S1438,MH_B,Breakfast,Aloo Paratha,Veg,5,5,1,4,1.0,4.0,2.0,False,True,,Too_Little,,QR_Code,2023-05-23 08:13
FB-0022616,2023-05-23,S1438,MH_B,Breakfast,Rava Idli,Veg,3,4,2,4,5.0,1.0,5.0,False,True,,,,QR_Code,2023-05-23 07:42
FB-0022617,2023-05-23,S2658,MH_B,Snacks,Bread-Butter,Veg,1,5,3,1,2.0,1.0,2.0,False,False,,Just_Right,,QR_Code,2023-05-23 17:42
FB-0022618,2023-05-23,S2658,MH_B,Snacks,Fruit Plate,Vegan,2,1,3,2,4.0,4.0,4.0,False,True,,Too_Much,not fresh,QR_Code,2023-05-23 17:53
FB-0022619,2023-05-23,,MH_B,Snacks,Egg Curry,Egg,1,5,5,3,1.0,2.0,5.0,False,False,,Just_Right,,QR_Code,2023-05-23 17:52
FB-0022620,"May 23, 2023",S1765,MH_B,Breakfast,Idli-Sambar,Veg,2,4,3,4,1.0,2.0,2.0,False,False,,Just_Right,,App,2023-05-23 07:33
FB-0022621,"May 23, 2023",S1765,MH_B,Breakfast,Egg Bhurji,Egg,2,4,4,5,3.0,5.0,,False,False,,Just_Right,,In_Person,2023-05-23 09:19
FB-0022622,2023-05-23,S1765,MH_B,Breakfast,Tea,Veg,2,4,5,4,4.0,2.0,,False,False,,,,In_Person,2023-05-23 09:06
FB-0022623,2023-05-23,S1635,MH_B,Dinner,Dal Tadka,Veg,4,3,5,1,3.0,4.0,3.0,False,True,,Just_Right,,In_Person,2023-05-23 20:19
FB-0022624,"May 23, 2023",S1635,MH_B,Dinner,Chana Masala,Veg,1,2,4,3,2.0,1.0,3.0,False,False,,Just_Right,cross-contamination,QR_Code,2023-05-23 20:40
FB-0022625,23/05/2023,S1100,MH_B,Breakfast,Upma,Veg,5,5,2,1,4.0,5.0,4.0,False,True,,Too_Little,undercooked,QR_Code,2023-05-23 09:15
FB-0022626,"May 23, 2023",S1100,MH_B,Breakfast,Tea,Veg,4,4,3,4,2.0,2.0,3.0,False,False,,Just_Right,cold,In_Person,2023-05-23 09:23
FB-0022627,2023-05-23,,MH_B,Breakfast,Egg Curry,Egg,5,3,4,4,5.0,2.0,2.0,False,False,,Just_Right,not fresh,In_Person,2023-05-23 09:11
FB-0022628,2023-05-23,S1322,MH_B,Dinner,Khichdi,Veg,2,1,3,1,5.0,4.0,2.0,False,False,,,,App,2023-05-23 20:08
FB-0022629,2023-05-23,,MH_B,Dinner,Mixed Veg,Veg,5,4,5,2,3.0,4.0,3.0,False,True,,,,App,2023-05-23 22:08
FB-0022630,2023-05-23,S1290,MH_B,Breakfast,Cornflakes,Veg,4,1,5,5,2.0,1.0,1.0,False,True,,Just_Right,,QR_Code,2023-05-23 08:20
FB-0022631,23/05/2023,S1290,MH_B,Breakfast,Coffee,Veg,5,3,2,2,4.0,1.0,2.0,False,False,,Just_Right,,App,2023-05-23 09:21
FB-0022632,"May 23, 2023",S3368,MH_B,Dinner,Bisi Bele Bath,Veg,5,3,2,3,1.0,3.0,2.0,False,True,,,,QR_Code,2023-05-23 21:29
FB-0022633,2023-05-23,S3368,MH_B,Dinner,Dal Tadka,Veg,4,2,5,4,4.0,4.0,3.0,False,True,,Just_Right,,QR_Code,2023-05-23 22:01
FB-0022634,2023-05-23,S3368,MH_B,Dinner,Idli-Sambar,Veg,1,3,1,2,3.0,1.0,4.0,True,False,,Just_Right,,QR_Code,2023-05-23 22:10
FB-0022635,2023-05-23,S3541,MH_B,Snacks,Tea,Veg,4,4,3,4,3.0,3.0,4.0,False,False,,,,QR_Code,2023-05-23 18:47
FB-0022636,2023-05-23,S3541,MH_B,Snacks,Bhel Puri,Veg,4,3,4,1,2.0,5.0,,False,False,,,too oily,App,2023-05-23 18:05
FB-0022637,2023-05-23,S3470,MH_B,Snacks,Aloo Paratha,Veg,4,2,3,4,2.0,3.0,4.0,False,False,,,,QR_Code,2023-05-23 18:53
FB-0022638,23/05/2023,S3470,MH_B,Snacks,Poha,Veg,2,5,3,4,3.0,2.0,5.0,False,False,,,very tasty,QR_Code,2023-05-23 17:55
FB-0022639,2023-05-23,,MH_B,Snacks,Egg Curry,Egg,1,2,4,4,4.0,4.0,4.0,False,False,,Just_Right,,QR_Code,2023-05-23 18:26
FB-0022640,2023-05-23,S2869,MH_B,Snacks,Bhel Puri,Veg,2,4,4,2,2.0,1.0,4.0,False,False,,Too_Little,,QR_Code,2023-05-23 18:26
FB-0022641,2023-05-23,S2869,MH_B,Snacks,Fruit Plate,Vegan,2,4,4,1,5.0,4.0,4.0,False,False,,Just_Right,,In_Person,2023-05-23 18:51
FB-0022642,2023-05-23,S2869,MH_B,Snacks,Poha,Veg,2,5,2,3,4.0,3.0,4.0,False,False,,Just_Right,,App,2023-05-23 17:55
FB-0022643,2023-05-23,S3488,MH_G,Lunch,Aloo Gobi,Veg,4,4,4,5,5.0,4.0,5.0,False,True,,Just_Right,cold,QR_Code,2023-05-23 14:36
FB-0022644,23/05/2023,S3488,MH_G,Lunch,Chole Bhature,Veg,4,3,4,4,1.0,2.0,4.0,False,True,,Just_Right,undercooked,QR_Code,2023-05-23 14:31
FB-0022645,23/05/2023,S3488,MH_G,Lunch,Keema Matar,Non_Veg,2,2,5,4,2.0,2.0,5.0,False,False,True,Just_Right,undercooked,App,2023-05-23 14:27
FB-0022646,2023-05-23,S3372,MH_G,Lunch,Palak Paneer,Veg,3,3,2,2,4.0,3.0,5.0,False,False,,Just_Right,,In_Person,2023-05-23 14:20
FB-0022647,23/05/2023,S3372,MH_G,Lunch,Boiled Eggs,Egg,1,2,4,1,1.0,2.0,,False,False,,Too_Little,stale,In_Person,2023-05-23 13:25
FB-0022648,2023-05-23,S3372,MH_G,Lunch,Prawn Masala,Non_Veg,1,3,5,3,3.0,1.0,4.0,False,False,True,Too_Much,,QR_Code,2023-05-23 12:58
FB-0022649,2023-05-23,S2846,MH_G,Snacks,Egg Fried Rice,Egg,4,5,3,3,2.0,3.0,2.0,False,True,,Just_Right,,App,2023-05-23 17:23
FB-0022650,2023-05-23,S2846,MH_G,Snacks,Fruit Plate,Vegan,4,4,3,1,4.0,4.0,4.0,False,True,,Too_Much,undercooked,QR_Code,2023-05-23 17:28
FB-0022651,"May 23, 2023",S2000,MH_G,Breakfast,Coffee,Veg,1,3,4,3,3.0,4.0,4.0,False,False,,Too_Little,,In_Person,2023-05-23 07:04
FB-0022652,23/05/2023,S2000,MH_G,Breakfast,Upma,Veg,4,1,3,4,5.0,3.0,3.0,False,True,,Just_Right,bland,QR_Code,2023-05-23 07:49
FB-0022653,"May 23, 2023",S2000,MH_G,Breakfast,Rava Idli,Veg,2,2,4,1,5.0,1.0,4.0,False,False,,Just_Right,bland,In_Person,2023-05-23 08:12
FB-0022654,"May 23, 2023",S2280,MH_G,Breakfast,Upma,Veg,1,5,5,5,3.0,2.0,1.0,False,False,,Too_Little,,QR_Code,2023-05-23 07:12
FB-0022655,2023-05-23,S2280,MH_G,Breakfast,Egg Bhurji,Egg,5,3,2,2,4.0,3.0,4.0,False,False,,Just_Right,excellent,App,2023-05-23 07:49
FB-0022656,23/05/2023,S2280,MH_G,Breakfast,Puri-Sabzi,Veg,5,3,4,1,5.0,2.0,4.0,False,False,,Too_Much,,QR_Code,2023-05-23 07:42
FB-0022657,2023-05-23,S1778,MH_G,Breakfast,Idli-Sambar,Veg,5,2,3,4,3.0,5.0,5.0,False,True,,Too_Little,,QR_Code,2023-05-23 08:34
FB-0022658,2023-05-23,S1778,MH_G,Breakfast,Puri-Sabzi,Veg,4,3,3,4,3.0,4.0,3.0,False,False,,Just_Right,undercooked,QR_Code,2023-05-23 07:25
FB-0022659,2023-05-23,S3196,MH_G,Dinner,Bread-Omelette,Egg,2,1,3,1,1.0,4.0,2.0,False,False,,Just_Right,not fresh,App,2023-05-23 21:22
FB-0022660,"May 23, 2023",S3196,MH_G,Dinner,Aloo Dum,Veg,4,3,5,3,2.0,2.0,4.0,False,True,,Just_Right,,In_Person,2023-05-23 22:23
FB-0022661,23/05/2023,S3502,MH_G,Snacks,Tea,Veg,2,3,1,3,5.0,3.0,5.0,False,True,,Too_Little,,App,2023-05-23 18:57
FB-0022662,"May 23, 2023",S3502,MH_G,Snacks,Upma,Veg,1,5,2,4,3.0,3.0,3.0,False,False,,Too_Little,no salt,In_Person,2023-05-23 18:26
FB-0022663,"May 23, 2023",S3502,MH_G,Snacks,Samosa,Veg,5,2,4,1,1.0,2.0,3.0,False,False,,Too_Little,,App,2023-05-23 17:56
FB-0022664,2023-05-23,S4922,MH_G,Dinner,Chicken Biryani,Non_Veg,2,4,4,2,5.0,1.0,2.0,False,False,True,Too_Much,bland,QR_Code,2023-05-23 20:34
FB-0022665,2023-05-23,S2895,MH_G,Dinner,Kadhi Pakoda,Veg,2,1,3,4,5.0,4.0,5.0,False,False,,Just_Right,,In_Person,2023-05-23 20:07
FB-0022666,2023-05-23,S2895,MH_G,Dinner,Boiled Eggs,Egg,4,3,5,4,2.0,4.0,5.0,False,False,,,,QR_Code,2023-05-23 22:14
FB-0022667,23/05/2023,S1040,MH_G,Dinner,Egg Fried Rice,Egg,2,1,4,3,5.0,2.0,4.0,False,True,,Just_Right,,In_Person,2023-05-23 20:19
FB-0022668,2023-05-23,S1040,MH_G,Dinner,Fish Fry,Non_Veg,2,1,4,3,4.0,2.0,5.0,False,False,False,,,App,2023-05-23 20:33
FB-0022669,2023-05-23,S1603,MH_G,Dinner,Khichdi,Veg,2,3,4,2,3.0,3.0,3.0,False,False,,Just_Right,cross-contamination,In_Person,2023-05-23 21:13
FB-0022670,2023-05-23,S1603,MH_G,Dinner,Chicken Soup,Non_Veg,1,3,4,4,5.0,1.0,5.0,False,False,True,Too_Little,cross-contamination,QR_Code,2023-05-23 20:20
FB-0022671,2023-05-23,S1650,MH_G,Breakfast,Upma,Veg,1,2,4,2,5.0,3.0,2.0,False,True,,Too_Little,,QR_Code,2023-05-23 08:01
FB-0022672,2023-05-23,S1650,MH_G,Breakfast,Poha,Veg,2,5,4,3,2.0,5.0,4.0,False,False,,Just_Right,,QR_Code,2023-05-23 08:54
FB-0022673,"May 23, 2023",S1956,MH_G,Breakfast,Poha,Veg,2,5,4,5,5.0,1.0,3.0,False,False,,Just_Right,,In_Person,2023-05-23 09:16
FB-0022674,"May 23, 2023",S1956,MH_G,Breakfast,Upma,Veg,2,5,1,1,2.0,3.0,2.0,True,False,,Just_Right,,QR_Code,2023-05-23 07:44
FB-0022675,2023-05-23,S1615,MH_G,Lunch,Aloo Dum,Veg,2,1,4,2,5.0,3.0,5.0,False,False,,Too_Little,undercooked,App,2023-05-23 14:25
FB-0022676,"May 23, 2023",,MH_G,Lunch,Idli-Sambar,Veg,4,3,3,1,4.0,5.0,4.0,False,False,,Too_Much,cold,QR_Code,2023-05-23 13:15
FB-0022677,2023-05-23,S1615,MH_G,Lunch,Prawn Masala,Non_Veg,1,4,1,5,5.0,1.0,4.0,True,False,True,Just_Right,bland,QR_Code,2023-05-23 14:46
FB-0022678,23/05/2023,S1253,MH_G,Breakfast,Samosa,Veg,3,1,5,4,1.0,5.0,5.0,False,True,,Too_Much,,QR_Code,2023-05-23 07:28
FB-0022679,2023-05-23,S1253,MH_G,Breakfast,Poha,Veg,4,1,3,1,4.0,1.0,4.0,False,True,,Too_Little,,App,2023-05-23 07:56
FB-0022680,2023-05-23,S1253,MH_G,Breakfast,Coffee,Veg,2,2,5,5,3.0,3.0,5.0,False,False,,Just_Right,,In_Person,2023-05-23 07:50
